keyCount,stimulusType,stimulusValue,stimulusValueType,cueValue,cueValueType,correctResponse,shiftingType,keyCode1,response1,keyIndex1,keyCode2,response2,keyIndex2,keyCode3,response3,keyIndex3
3,letters,C,text,cue_letters.png,image,3,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,3,text,cue_digits.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,1,text,cue_digits.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,3,text,cue_digits.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,3,text,cue_digits.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,3,text,cue_digits.png,image,3,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,1,text,cue_digits.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,3,text,cue_digits.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,1,text,cue_digits.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,1,text,cue_digits.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,3,text,cue_digits.png,image,3,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,3,text,cue_digits.png,image,3,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,1,text,cue_digits.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,1,text,cue_digits.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,1,text,cue_digits.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,1,text,cue_digits.png,image,1,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,1,text,cue_digits.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,2,text,cue_digits.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,3,text,cue_digits.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,A,text,cue_letters.png,image,1,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,C,text,cue_letters.png,image,3,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,letters,B,text,cue_letters.png,image,2,repetition,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
3,digits,3,text,cue_digits.png,image,3,switch,Numpad1,1,0,Numpad2,2,1,Numpad3,3,2
